Category,Brand,Product,Variant,SKU,Price,Old Price,Currency,Weight,Stock,Units,Visible,Featured,Meta title,Meta keywords,Meta description,Annotation,Description,Images,URL,Garancija,Sifra na artikl,Sifra,BrendID,KategorijaID,Kategorija
Компјутерски компоненти/Хард-дискови и SSD,Kingston,Kingston 1920GB A400 SSD SATA3,,SE_48818,9109.0,0,1,,0,0,1,0,,,Kingston 1920GB A400 SSD SATA3  Form factor: 2 5"  Data Transfer: up to 500MB/s Read and 450MB/s Write  Dimensions: 100.0mm x 69.9mm x 7.0mm  Weight: 41g  SA400S37/1920G,,<div class="tab-content" id="tab-description" itemprop="description">Kingston 1920GB A400 SSD SATA3<br> Form factor: 2<br>5"<br> Data Transfer: up to 500MB/s Read and 450MB/s Write<br> Dimensions: 100.0mm x 69.9mm x 7.0mm<br> Weight: 41g<br> SA400S37/1920G </div>,48818_0-1000x1000.jpg,Kingston-1920GB-A400-SSD-SATA3, 720,SE_48818,SE_48818,34,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Samsung,SAMSUNG 1TB SSD 990 Pro M.2 PCI-E NVMe,,SE_55234,9309.0,0,1,,107,0,1,0,,,SAMSUNG 1TB SSD 990 Pro M.2 PCI-E NVMe  NVMeMZ−V9P1T0BW,,<div class="tab-content" id="tab-description" itemprop="description">SAMSUNG 1TB SSD 990 Pro M.2 PCI-E NVMe<br> NVMeMZ−V9P1T0BW </div>,55234_0-1000x1000.jpg,SAMSUNG-1TB-SSD-990-Pro-M.2-PCI-E-NVMe, 720,SE_55234,SE_55234,55,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,XXX,ADATA 2TB SSD,,SE_50441,9799.0,0,1,,113,0,1,0,,,ADATA 2TB SSD  S70  PCIe Gen4x4 M.2 2280 SSD  blazing-fast read/write speeds of up to 7400/6400 MB per second  AGAMMIXS70-2T-C,,<div class="tab-content" id="tab-description" itemprop="description">ADATA 2TB SSD<br> S70<br> PCIe Gen4x4 M.2 2280 SSD<br> blazing-fast read/write speeds of up to 7400/6400 MB per second<br> AGAMMIXS70-2T-C </div>,50441_0-1000x1000.jpg,ADATA-2TB-SSD,1740,SE_50441,SE_50441,70,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Kingston,Kingston FURY Renegade 2000 GB PCIe 4.0 NVMe M.2 SSDFURY Renegade SSD offers blazing speeds of up to,,SE_52304,10779.0,0,1,,100,0,1,0,,,Kingston FURY Renegade 2000 GB PCIe 4.0 NVMe M.2 SSDFURY Renegade SSD offers blazing speeds of up to 7 300/7 000MB/s read/write (depends on size) and up to 1 000 000 IOPS (depends on size)  SFYRD/2000G,,<div class="tab-content" id="tab-description" itemprop="description">Kingston FURY Renegade 2000 GB PCIe 4.0 NVMe M.2 SSDFURY Renegade SSD offers blazing speeds of up to 7<br>300/7<br>000MB/s read/write (depends on size) and up to 1<br>000<br>000 IOPS (depends on size)<br> SFYRD/2000G </div>,52304_0-1000x1000.jpg,Kingston-FURY-Renegade-2000-GB-PCIe-4.0-NVMe-M.2-SSDFURY-Renegade-SSD-offers-blazing-speeds-of-up-to, 720,SE_52304,SE_52304,34,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Samsung,SAMSUNG 2TB SSD 980 Pro M.2 PCI-E NVMe,,SE_50733,11269.0,0,1,,0,0,1,0,,,SAMSUNG 2TB SSD 980 Pro M.2 PCI-E NVMe  P/N: MZ-V8P2T0BW,,<div class="tab-content" id="tab-description" itemprop="description">SAMSUNG 2TB SSD 980 Pro M.2 PCI-E NVMe<br> P/N: MZ-V8P2T0BW </div>,50733_0-1000x1000.jpg,SAMSUNG-2TB-SSD-980-Pro-M.2-PCI-E-NVMe, 720,SE_50733,SE_50733,55,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Kingston,Kingston 2048G KC3000 PCIe 4.0 NVMe M.2 SSD,,SE_52300,12249.0,0,1,,4,0,1,0,,,Kingston 2048G KC3000 PCIe 4.0 NVMe M.2 SSD  Fastest Flash You Can Get  Sequential Read: 7000MBps  Sequential Write: 7000MBps  SKC3000D/2048G,,<div class="tab-content" id="tab-description" itemprop="description">Kingston 2048G KC3000 PCIe 4.0 NVMe M.2 SSD<br> Fastest Flash You Can Get<br> Sequential Read: 7000MBps<br> Sequential Write: 7000MBps<br> SKC3000D/2048G </div>,52300_0-1000x1000.jpg,Kingston-2048G-KC3000-PCIe-4.0-NVMe-M.2-SSD, 720,SE_52300,SE_52300,34,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Seagate,HDD 8TB WesternDigital Purple Surveillance,,SE_50752,12739.0,0,1,,2,0,1,0,,,HDD 8TB WesternDigital Purple Surveillance  128MB Cache  WD84PURZ,,<div class="tab-content" id="tab-description" itemprop="description">HDD 8TB WesternDigital Purple Surveillance<br> 128MB Cache<br> WD84PURZ </div>,50752_0-1000x1000.jpg,HDD-8TB-WesternDigital-Purple-Surveillance, 690,SE_50752,SE_50752,57,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Kingston,Kingston XS2000 Portable SSD 2000GB,,SE_51870,13719.0,0,1,,102,0,1,0,,,Kingston XS2000 Portable SSD 2000GB  High-performance external drive  Speeds up to 2 000MB/s1 with USB 3.2 Gen 2x2  Compact  pocket-sized form factor  IP55 rating4 with removable rubber sleeve  SXS2000/2000G,,<div class="tab-content" id="tab-description" itemprop="description">Kingston XS2000 Portable SSD 2000GB<br> High-performance external drive<br> Speeds up to 2<br>000MB/s1 with USB 3.2 Gen 2x2<br> Compact<br> pocket-sized form factor<br> IP55 rating4 with removable rubber sleeve<br> SXS2000/2000G </div>,51870_0-1000x1000.jpg,Kingston-XS2000-Portable-SSD-2000GB, 720,SE_51870,SE_51870,34,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Seagate,HDD 10TB WesternDigital Red NAS,,SE_50747,15679.0,0,1,,103,0,1,0,,,HDD 10TB WesternDigital Red NAS  256MB Cache  WD101EFBX,,<div class="tab-content" id="tab-description" itemprop="description">HDD 10TB WesternDigital Red NAS<br> 256MB Cache<br> WD101EFBX </div>,50747_0-1000x1000.jpg,HDD-10TB-WesternDigital-Red-NAS, 690,SE_50747,SE_50747,57,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Samsung,SAMSUNG 2TB SSD 970 EVO Plus M.2 PCI-E NVMe,,SE_50734,15679.0,0,1,,5,0,1,0,,,SAMSUNG 2TB SSD 970 EVO Plus M.2 PCI-E NVMe  P/N: MZ-V7S2T0BW,,<div class="tab-content" id="tab-description" itemprop="description">SAMSUNG 2TB SSD 970 EVO Plus M.2 PCI-E NVMe<br> P/N: MZ-V7S2T0BW </div>,50734_0-1000x1000.jpg,SAMSUNG-2TB-SSD-970-EVO-Plus-M.2-PCI-E-NVMe, 720,SE_50734,SE_50734,55,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,Seagate,HDD 10TB WesternDigital Purple Pro,,SE_55252,17149.0,0,1,,103,0,1,0,,,HDD 10TB WesternDigital Purple Pro 256MB Cache  WD101PURP WD Purple Pro Sata-3 256MB Surveillance,,<div class="tab-content" id="tab-description" itemprop="description">HDD 10TB WesternDigital Purple Pro<br>256MB Cache<br> WD101PURP WD Purple Pro Sata-3 256MB Surveillance </div>,55252_0-1000x1000.jpg,HDD-10TB-WesternDigital-Purple-Pro, 690,SE_55252,SE_55252,57,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,WesternDigital,HDD 16TB Seagate One Touch Hub,,SE_55762,20579.0,0,1,,4,0,1,0,,,HDD 16TB Seagate One Touch Hub  PN:STLC16000400,,<div class="tab-content" id="tab-description" itemprop="description">HDD 16TB Seagate One Touch Hub<br> PN:STLC16000400 </div>,55762_0-1000x1000.jpg,HDD-16TB-Seagate-One-Touch-Hub, 690,SE_55762,SE_55762,66,kategorijaID,HardDisk
Компјутерски компоненти/Хард-дискови и SSD,XXX,ADATA SPECTRIX S40G 4TB RGB,,SE_49653,23519.0,0,1,,2,0,1,0,,,ADATA SPECTRIX S40G 4TB RGB  PCIe Gen3x4 M.2 2280 SSD  AS40G-4TT-C,,<div class="tab-content" id="tab-description" itemprop="description">ADATA SPECTRIX S40G 4TB RGB<br> PCIe Gen3x4 M.2 2280 SSD<br> AS40G-4TT-C </div>,49653_0-1000x1000.jpg,ADATA-SPECTRIX-S40G-4TB-RGB,1050,SE_49653,SE_49653,70,kategorijaID,HardDisk
