Category,Brand,Product,Variant,SKU,Price,Old Price,Currency,Weight,Stock,Units,Visible,Featured,Meta title,Meta keywords,Meta description,Annotation,Description,Images,URL,Garancija,Sifra na artikl,Sifra,BrendID,KategorijaID,Kategorija
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Asus,ASUS ZenBook 14 UM3402YAR-KP521W / Win 11,,SE_56055,50959.0,0,1,,0,0,1,0,,,ASUS ZenBook 14 UM3402YAR-KP521W / Win 11  Процесор AMD Ryzen 5 7530U (16MB Cache / 4.3GHz)   Рам меморија 16GB LPDDR4 on board  Диск 1TB HDD M.2 SSD PCIEG3x2 NVME  AMD Radeon Graphics Графичка карта  802.11ax+Bluetooth 5.0 (Dual band) 2*2  75WHrs / 2S2P / 4-cell Li-ion  Metal body  Illuminated Keyboard  1x HDMI 2.0b//1x USB 3.2 Gen 1 Type-A  2x Thunderbolt 3 supports display / power delivery//Micro SD card reader  Windows 11 Home 64bit MultiLanguage (DM)  14" IPS LED WQXGA (2560 x 1600) 16:10 aspect ratio  PN:90NB0W95-M00ZN0,,<div class="tab-content" id="tab-description" itemprop="description">ASUS ZenBook 14 UM3402YAR-KP521W / Win 11<br> Процесор AMD Ryzen 5 7530U (16MB Cache / 4.3GHz) <br> Рам меморија 16GB LPDDR4 on board<br> Диск 1TB HDD M.2 SSD PCIEG3x2 NVME<br> AMD Radeon Graphics Графичка карта<br> 802.11ax+Bluetooth 5.0 (Dual band) 2*2<br> 75WHrs / 2S2P / 4-cell Li-ion<br> Metal body<br> Illuminated Keyboard<br> 1x HDMI 2.0b//1x USB 3.2 Gen 1 Type-A<br> 2x Thunderbolt 3 supports display / power delivery//Micro SD card reader<br> Windows 11 Home 64bit MultiLanguage (DM)<br> 14" IPS LED WQXGA (2560 x 1600) 16:10 aspect ratio<br> PN:90NB0W95-M00ZN0 </div>,56055_0-1000x1000.jpg,ASUS-ZenBook-14-UM3402YAR-KP521W-/-Win-11, 720,SE_56055,SE_56055,8,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,DELL,DELL Vostro 3520,,SE_55996,50959.0,0,1,,104,0,1,0,,,DELL Vostro 3520  Процесор Intel® Core™ i7-1255U (12M Cache  up to 4.7Ghz)  Intel HD Графичка карта   Рам Меморија 16GB DDR4 3200MHz  Диск 512GB SSD M.2 2280 NVME  720P HD CAMERA  3CELL 41WH Battery  15.6 Full HD (1920x1080) IPS  P/N: CBAA5330,,<div class="tab-content" id="tab-description" itemprop="description">DELL Vostro 3520<br> - Процесор Intel® Core™ i7-1255U (12M Cache<br> up to 4.7Ghz)<br> Intel HD Графичка карта <br> Рам Меморија 16GB DDR4 3200MHz<br> Диск 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 3CELL 41WH Battery<br> 15.6 Full HD (1920x1080) IPS<br> P/N: CBAA5330 </div>,55996_0-1000x1000.jpg,DELL-Vostro-3520,1080,SE_55996,SE_55996,18,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,DELL,DELL G5 15 5511,,SE_52326,52919.0,0,1,,11,0,1,0,,,DELL G5 15 5511  Процесор Intel® Core™ i5-11400H (6 cores 12MB Cache to 4.5 GHz)  Графичка карта nVidia GeForce RTX3050 4GB   Рам Меморија 8GB DDR4 3200MHz  Диск 512GB SSD M.2 2280 NVME  720P HD CAMERA  4CELL 38WH Battery  15.6 Full HD 120Hz (1920x1080) IPS  P/N: SAID6001P,,<div class="tab-content" id="tab-description" itemprop="description">DELL G5 15 5511<br> - Процесор Intel® Core™ i5-11400H (6 cores<br>12MB Cache<br>to 4.5 GHz)<br> Графичка карта nVidia GeForce RTX3050 4GB <br> Рам Меморија 8GB DDR4 3200MHz<br> Диск 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 4CELL 38WH Battery<br> 15.6 Full HD 120Hz (1920x1080) IPS<br> P/N: SAID6001P </div>,52326_0-1000x1000.jpg,DELL-G5-15-5511,1080,SE_52326,SE_52326,18,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO GAMING 3 15ACH6 (Black),,SE_54289,52919.0,0,1,,14,0,1,0,,,LENOVO GAMING 3 15ACH6 (Black)  Процесор AMD Ryzen 7 5800H (16M Cache up to 4.4 GHz)  Графичка карта NVIDIA® GTX3050 4GB  Рам Меморија 16GB DDR4 3200MHz  Диск 512GB SSD  Веб камера  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.1  Backlit Keyboard  Interfaces: 2 x USB 3.0  1 x USB 3.0 Type C  1 x USB 2.0  1 x HDMI  1 x audio  1 x Microphone  Батерија: 3-cell lithium ion  15.6" (1920x1080) Full HD IPS  P/N: 82K201SFRM,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO GAMING 3 15ACH6 (Black)<br> - Процесор AMD Ryzen 7 5800H (16M Cache up to 4.4 GHz)<br> Графичка карта NVIDIA® GTX3050 4GB<br> Рам Меморија 16GB DDR4 3200MHz<br> Диск 512GB SSD<br> Веб камера<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.1<br> Backlit Keyboard<br> Interfaces: 2 x USB 3.0<br> 1 x USB 3.0 Type C<br> 1 x USB 2.0<br> 1 x HDMI<br> 1 x audio<br> 1 x Microphone<br> Батерија: 3-cell lithium ion<br> 15.6" (1920x1080) Full HD IPS<br> P/N: 82K201SFRM </div>,54289_0-1000x1000.jpg,LENOVO-GAMING-3-15ACH6-(Black), 720,SE_54289,SE_54289,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO GAMING 3 15IAH7 (Black),,SE_53781,52919.0,0,1,,13,0,1,0,,,LENOVO GAMING 3 15IAH7 (Black)  Intel Core i5-12450H (12MB Cache  up to 4.4GHz)  VGA NVIDIA® GTX3050 4GB  16GB 3200MHz DDR4 RAM Memory  512GB M.2 2242 PCIe 3.0x4 NVMe  Integrated Webcam  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.1  Backlit Keyboard  Interfaces: 2 x USB 3.0  1 x USB 3.0 Type C  1 x USB 2.0  1 x HDMI  1 x audio  1 x Microphone  Battery: 3-cell lithium ion  15.6" (1920x1080) Full HD IPS  P/N: 82S900KGRM,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO GAMING 3 15IAH7 (Black)<br> - Intel Core i5-12450H (12MB Cache<br> up to 4.4GHz)<br> VGA NVIDIA® GTX3050 4GB<br> 16GB 3200MHz DDR4 RAM Memory<br> 512GB M.2 2242 PCIe 3.0x4 NVMe<br> Integrated Webcam<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.1<br> Backlit Keyboard<br> Interfaces: 2 x USB 3.0<br> 1 x USB 3.0 Type C<br> 1 x USB 2.0<br> 1 x HDMI<br> 1 x audio<br> 1 x Microphone<br> Battery: 3-cell lithium ion<br> 15.6" (1920x1080) Full HD IPS<br> P/N: 82S900KGRM </div>,53781_0-1000x1000.jpg,LENOVO-GAMING-3-15IAH7-(Black), 720,SE_53781,SE_53781,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Apple,Apple MacBook Air 13.3" ( Gold ),,SE_50529,53899.0,0,1,,2,0,1,0,,,Apple MacBook Air 13.3" ( Gold )  Дисплеј:13.3"(33.78cm)  Процесор:Apple M1 chip with 8‑core CPU  GPU 7‑core  Резолуција:(2560x1600) LED IPS Retina  Меморија:8GB  Диск 256GB SSD  Веб камера 720p  Bluetooth  Wi-Fi  Thunderbolt (USB-C)  Батерија:Li-Poly 49.9 Wh 18 h 30 W  macOS 11.0  PN: mgnd3ze/a,,<div class="tab-content" id="tab-description" itemprop="description">Apple MacBook Air 13.3" ( Gold )<br> - Дисплеј:13.3"(33.78cm)<br> Процесор:Apple M1 chip with 8‑core CPU<br> GPU 7‑core<br> Резолуција:(2560x1600) LED IPS Retina<br> Меморија:8GB<br> Диск 256GB SSD<br> Веб камера 720p<br> Bluetooth<br> Wi-Fi<br> Thunderbolt (USB-C)<br> Батерија:Li-Poly 49.9 Wh - 18 h - 30 W<br> macOS 11.0<br> PN: mgnd3ze/a </div>,50529_0-1000x1000.jpg,Apple-MacBook-Air-13.3"-(-Gold-), 360,SE_50529,SE_50529,6,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Apple,Apple MacBook Air 13.3" ( SIlver ),,SE_50527,53899.0,0,1,,7,0,1,0,,,Apple MacBook Air 13.3" ( SIlver )  Дисплеј:13.3"(33.78cm)  Процесор:Apple M1 chip with 8‑core CPU  GPU 7‑core  Резолуција:(2560x1600) LED IPS Retina  Меморија:8GB  Диск 256GB SSD  Веб камера 720p  Bluetooth  Wi-Fi  Thunderbolt (USB-C)  Батерија:Li-Poly 49.9 Wh 18 h 30 W  macOS 11.0  PN: mgn93ze/a,,<div class="tab-content" id="tab-description" itemprop="description">Apple MacBook Air 13.3" ( SIlver )<br> - Дисплеј:13.3"(33.78cm)<br> Процесор:Apple M1 chip with 8‑core CPU<br> GPU 7‑core<br> Резолуција:(2560x1600) LED IPS Retina<br> Меморија:8GB<br> Диск 256GB SSD<br> Веб камера 720p<br> Bluetooth<br> Wi-Fi<br> Thunderbolt (USB-C)<br> Батерија:Li-Poly 49.9 Wh - 18 h - 30 W<br> macOS 11.0<br> PN: mgn93ze/a </div>,50527_0-1000x1000.jpg,Apple-MacBook-Air-13.3"-(-SIlver-), 360,SE_50527,SE_50527,6,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Apple,Apple MacBook Air 13.3" ( Space Gray ),,SE_50528,53899.0,0,1,,109,0,1,0,,,Apple MacBook Air 13.3" ( Space Gray )  Дисплеј:13.3"(33.78cm)  Процесор:Apple M1 chip with 8‑core CPU  GPU 7‑core  Резолуција:(2560x1600) LED IPS Retina  Меморија:8GB  Диск 256GB SSD  Веб камера 720p  Bluetooth  Wi-Fi  Thunderbolt (USB-C)  Батерија:Li-Poly 49.9 Wh 18 h 30 W  macOS 11.0  PN: mgn63ze/a,,<div class="tab-content" id="tab-description" itemprop="description">Apple MacBook Air 13.3" ( Space Gray )<br> - Дисплеј:13.3"(33.78cm)<br> Процесор:Apple M1 chip with 8‑core CPU<br> GPU 7‑core<br> Резолуција:(2560x1600) LED IPS Retina<br> Меморија:8GB<br> Диск 256GB SSD<br> Веб камера 720p<br> Bluetooth<br> Wi-Fi<br> Thunderbolt (USB-C)<br> Батерија:Li-Poly 49.9 Wh - 18 h - 30 W<br> macOS 11.0<br> PN: mgn63ze/a </div>,50528_0-1000x1000.jpg,Apple-MacBook-Air-13.3"-(-Space-Gray-), 360,SE_50528,SE_50528,6,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Asus,ASUS M1503QA-OLED-L721W / Win 11 (Blue),,SE_54354,53899.0,0,1,,19,0,1,0,,,ASUS M1503QA-OLED-L721W / Win 11 (Blue)  AMD Ryzen 7 5800H (20MB cache  up to 4.4 GHz)  16GB DDR4   512GB M.2 NVMe PCIe 3.0 Performance SSD  AMD Radeon Graphics  BT4.1  802.11AC DualBand  TYPE-C / 90W AC Adapter / Output 20V DC / 4.5A / 90W  Input: 100~240V AC 50/60Hz universal  Illuminated Keyboard  1xUSB3.1 + 1xUSB3.1 Type-C + 1x USB 2.0  Windows 11 Home  15.6" Full HD (1920x1080) OLED  PN: 90NB0Y91-M00AB0,,<div class="tab-content" id="tab-description" itemprop="description">ASUS M1503QA-OLED-L721W / Win 11 (Blue)<br> - AMD Ryzen 7 5800H (20MB cache<br> up to 4.4 GHz)<br> 16GB DDR4 <br> 512GB M.2 NVMe PCIe 3.0 Performance SSD<br> AMD Radeon Graphics<br> BT4.1<br> 802.11AC DualBand<br> TYPE-C / 90W AC Adapter / Output 20V DC / 4.5A / 90W<br> Input: 100~240V AC 50/60Hz universal<br> Illuminated Keyboard<br> 1xUSB3.1 + 1xUSB3.1 Type-C + 1x USB 2.0<br> Windows 11 Home<br> 15.6" Full HD (1920x1080) OLED<br> PN: 90NB0Y91-M00AB0 </div>,54354_0-1000x1000.jpg,ASUS-M1503QA-OLED-L721W-/-Win-11-(Blue), 720,SE_54354,SE_54354,8,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Asus,ASUS UX5401EA-OLED-KN511W / TouchScreen / Windows 11,,SE_52489,53899.0,0,1,,5,0,1,0,,,ASUS UX5401EA-OLED-KN511W / TouchScreen / Windows 11  Процесор Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache. up to 4.2 GHz 4 cores)  Рам Меморија 8GB DDR4 on board  Диск 512GB M.2 SSD SATA3  Графичка карта Intel Iris X Graphics  BT4.1  802.11AC DualBand  92WHrs  4S2P  8-cell Li-ion  Metal body  Illuminated Keyboard  Micro HDMI1.4  HD WebCam  SDXC card reader  1xUSB3.1 + 1xUSB3.1 Type-C + 1x USB 2.0  63WHrs  3S1P  3-cell Li-ion  14" WQXGA+ (2880 x 1800)  Windows 11 PRO  PN: 90NB0UQ1-M04780,,<div class="tab-content" id="tab-description" itemprop="description">ASUS UX5401EA-OLED-KN511W / TouchScreen / Windows 11<br> - Процесор Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache. up to 4.2 GHz 4 cores)<br> Рам Меморија 8GB DDR4 on board<br> Диск 512GB M.2 SSD SATA3<br> Графичка карта Intel Iris X Graphics<br> BT4.1<br> 802.11AC DualBand<br> 92WHrs<br> 4S2P<br> 8-cell Li-ion<br> Metal body<br> Illuminated Keyboard<br> Micro HDMI1.4<br> HD WebCam<br> SDXC card reader<br> 1xUSB3.1 + 1xUSB3.1 Type-C + 1x USB 2.0<br> 63WHrs<br> 3S1P<br> 3-cell Li-ion<br> 14" WQXGA+ (2880 x 1800)<br> Windows 11 PRO<br> PN: 90NB0UQ1-M04780 </div>,52489_0-1000x1000.jpg,ASUS-UX5401EA-OLED-KN511W-/-TouchScreen-/-Windows-11, 720,SE_52489,SE_52489,8,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,DELL,DELL Latitude 3520,,SE_52946,53899.0,0,1,,0,0,1,0,,,DELL Latitude 3520  Процесор Intel® Core™ i7-1165G7 (12M Cache  up to 4.7Ghz)  Графичка карта Integrated Intel Iris Xe Graphics   Рам Меморија 8GB DDR4 3200MHz  Диск 512GB SSD M.2 2280 NVME  720P HD CAMERA  4CELL 38WH Battery  15.6 Full HD (1920x1080) IPS  P/N: SAIE3490P,,<div class="tab-content" id="tab-description" itemprop="description">DELL Latitude 3520<br> - Процесор Intel® Core™ i7-1165G7 (12M Cache<br> up to 4.7Ghz)<br> Графичка карта Integrated Intel Iris Xe Graphics <br> Рам Меморија 8GB DDR4 3200MHz<br> Диск 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 4CELL 38WH Battery<br> 15.6 Full HD (1920x1080) IPS<br> P/N: SAIE3490P </div>,52946_0-1000x1000.jpg,DELL-Latitude-3520,1080,SE_52946,SE_52946,18,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,DELL,DELL Vostro 5515,,SE_52949,53899.0,0,1,,1,0,1,0,,,DELL Vostro 5515  Процесор AMD Ryzen™ 7 5700U (8M cache / 2.3GHz to 4.3GHz)  Графичка карта AMD Radeon RX Vega 10 Graphics   Рам Меморија 16GB DDR4 3200MHz  Диск 512GB SSD M.2 2280 NVME  720P HD CAMERA  3CELL 41WH Battery  15.6 Full HD (1920x1080) IPS  P/N: SAIE7750P,,<div class="tab-content" id="tab-description" itemprop="description">DELL Vostro 5515<br> - Процесор AMD Ryzen™ 7 5700U (8M cache / 2.3GHz to 4.3GHz)<br> Графичка карта AMD Radeon RX Vega 10 Graphics <br> Рам Меморија 16GB DDR4 3200MHz<br> Диск 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 3CELL 41WH Battery<br> 15.6 Full HD (1920x1080) IPS<br> P/N: SAIE7750P </div>,52949_0-1000x1000.jpg,DELL-Vostro-5515,1080,SE_52949,SE_52949,18,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO GAMING 3 15IMH05 (Black),,SE_54433,53899.0,0,1,,13,0,1,0,,,LENOVO GAMING 3 15IMH05 (Black)  Intel Core i7-11370H (12MB Cache  up to 4.8GHz)  VGA NVIDIA® GTX 1650 4GB  16GB DDR4 RAM Memory  512GB SSD  Integrated Webcam  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.1  Backlit Keyboard  Interfaces: 2 x USB 3.0  1 x USB 3.0 Type C  1 x USB 2.0  1 x HDMI  1 x audio  1 x Microphone  Battery: 3-cell lithium ion  15.6" (1920x1080) Full HD IPS  P/N: 82K1007TRM,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO GAMING 3 15IMH05 (Black)<br> - Intel Core i7-11370H (12MB Cache<br> up to 4.8GHz)<br> VGA NVIDIA® GTX 1650 4GB<br> 16GB DDR4 RAM Memory<br> 512GB SSD<br> Integrated Webcam<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.1<br> Backlit Keyboard<br> Interfaces: 2 x USB 3.0<br> 1 x USB 3.0 Type C<br> 1 x USB 2.0<br> 1 x HDMI<br> 1 x audio<br> 1 x Microphone<br> Battery: 3-cell lithium ion<br> 15.6" (1920x1080) Full HD IPS<br> P/N: 82K1007TRM </div>,54433_0-1000x1000.jpg,LENOVO-GAMING-3-15IMH05-(Black), 720,SE_54433,SE_54433,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO Yoga Slim 6 13ABR8 / TouchScreen ( GRAY ),,SE_55409,53899.0,0,1,,5,0,1,0,,,LENOVO Yoga Slim 6 13ABR8 / TouchScreen ( GRAY )  AMD Ryzen 5 7530U ( 4.5GHz  3MB L2 / 16MB L3)  Integrated AMD Radeon 660M Graphics   16GB DDR4  512GB SSD M.2 2280 NVME  720P HD CAMERA  4CELL 51WH Battery  Backlit Keyboard  Active Pen  13.3" Full HD (1920x1080) IPS  P/N: 83B20038RM,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO Yoga Slim 6 13ABR8 / TouchScreen ( GRAY )<br> - AMD Ryzen 5 7530U ( 4.5GHz<br> 3MB L2 / 16MB L3)<br> Integrated AMD Radeon 660M Graphics <br> 16GB DDR4<br> 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 4CELL 51WH Battery<br> Backlit Keyboard<br> Active Pen<br> 13.3" Full HD (1920x1080) IPS<br> P/N: 83B20038RM </div>,55409_0-1000x1000.jpg,LENOVO-Yoga-Slim-6-13ABR8-/-TouchScreen-(-GRAY-), 720,SE_55409,SE_55409,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,HP,HP ENVY x360 13-ay1007nn TOUCHSCREEN,,SE_53057,55859.0,0,1,,7,0,1,0,,,HP ENVY x360 13-ay1007nn TOUCHSCREEN  AMD Ryzen™ 7 5800U (6M Cache  up to 4.2GHz)  AMD Radeon Vega Integrated Graphics   8GB 3200MHz DDR4  512GB SSD  HD webcam  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.2  Stereo Speakers  1 x USB 3.1 Type-C  2 x USB 3.1  1 x HDMI  1 x headphone/microphone combo  Card Reader  13.3" (1920x1080)   Windows 11 Home 64-bit PN: 58W08EA,,<div class="tab-content" id="tab-description" itemprop="description">HP ENVY x360 13-ay1007nn TOUCHSCREEN<br> - AMD Ryzen™ 7 5800U (6M Cache<br> up to 4.2GHz)<br> AMD Radeon Vega Integrated Graphics <br> 8GB 3200MHz DDR4<br> 512GB SSD<br> HD webcam<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.2<br> Stereo Speakers<br> 1 x USB 3.1 Type-C<br> 2 x USB 3.1<br> 1 x HDMI<br> 1 x headphone/microphone combo<br> Card Reader<br> 13.3" (1920x1080) <br> Windows 11 Home 64-bit PN: 58W08EA </div>,53057_0-1000x1000.jpg,HP-ENVY-x360-13-ay1007nn-TOUCHSCREEN, 360,SE_53057,SE_53057,28,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,HP,HP Victus GAMING 16-E0004NIA (Black),,SE_56136,55859.0,0,1,,0,0,1,0,,,HP Victus GAMING 16-E0004NIA (Black)   Процесор Ryzen 5-6600H (12M Cache up to 3.3 GHz)  NVIDIA® GeForce RTX™ 3050 4GB  8GB DDR4 3200MHz  512GB SSD  Integrated Webcam  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.1  Backlit Keyboard  Interfaces: 2 x USB 3.0  1 x USB 3.0 Type C  1 x USB 2.0  1 x HDMI  1 x audio  1 x Microphone  Memory Card Reader  Weight: 2 4kg  Battery: 4-cell lithium ion  16" (1920x1080) Full HD IPS 144Hz  P/N: 6W202EA,,<div class="tab-content" id="tab-description" itemprop="description">HP Victus GAMING 16-E0004NIA (Black) <br> - Процесор Ryzen 5-6600H (12M Cache up to 3.3 GHz)<br> NVIDIA® GeForce RTX™ 3050 4GB<br> 8GB DDR4 3200MHz<br> 512GB SSD<br> Integrated Webcam<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.1<br> Backlit Keyboard<br> Interfaces: 2 x USB 3.0<br> 1 x USB 3.0 Type C<br> 1 x USB 2.0<br> 1 x HDMI<br> 1 x audio<br> 1 x Microphone<br> Memory Card Reader<br> Weight: 2<br>4kg<br> Battery: 4-cell lithium ion<br> 16" (1920x1080) Full HD IPS 144Hz<br> P/N: 6W202EA </div>,56136_0-1000x1000.jpg,HP-Victus-GAMING-16-E0004NIA-(Black),1080,SE_56136,SE_56136,28,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO FLEX 5 14IIL05 2-in-1 Touch Screen) / Windows 10,,SE_50178,55859.0,0,1,,2,0,1,0,,,LENOVO FLEX 5 14IIL05 2-in-1 Touch Screen)/ Windows 10  Intel® Core™ I5-1035G1 Процесор (6M Cache  up to 3.60Ghz)  Intel HD Графичка карта  8GB DDR4  512GB SSD Диск M.2 2280 NVME  720P HD Камера  4CELL 51WH Батерија  Backlit Keyboard  Active Pen  14.0 Full HD (1920x1080) IPS  Windows 10 Home  P/N:,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO FLEX 5 14IIL05 2-in-1 Touch Screen)/ Windows 10<br> - Intel® Core™ I5-1035G1 Процесор (6M Cache<br> up to 3.60Ghz)<br> Intel HD Графичка карта<br> 8GB DDR4<br> 512GB SSD Диск M.2 2280 NVME<br> 720P HD Камера<br> 4CELL 51WH Батерија<br> Backlit Keyboard<br> Active Pen<br> 14.0 Full HD (1920x1080) IPS<br> Windows 10 Home<br> P/N: </div>,50178_0-1000x1000.jpg,LENOVO-FLEX-5-14IIL05-2-in-1-Touch-Screen)-/-Windows-10, 720,SE_50178,SE_50178,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Lenovo,LENOVO GAMING 3 15ARH7 (Black),,SE_54983,55859.0,0,1,,14,0,1,0,,,LENOVO GAMING 3 15ARH7 (Black)  AMD Ryzen 5 6600H (16MB Cache  up to 4.5GHz)  VGA NVIDIA® GTX3050TI 4GB  16GB DDR5 4800MHz RAM Memory  512GB SSD  Integrated Webcam  Wireless: 802.11a/b/g/n/ac  Bluetooth 4.1  Backlit Keyboard  Interfaces: 2 x USB 3.0  1 x USB 3.0 Type C  1 x USB 2.0  1 x HDMI  1 x audio  1 x Microphone  Battery: 3-cell lithium ion  15.6" (1920x1080) Full HD IPS  P/N: 82SB00C8RM,,<div class="tab-content" id="tab-description" itemprop="description">LENOVO GAMING 3 15ARH7 (Black)<br> - AMD Ryzen 5 6600H (16MB Cache<br> up to 4.5GHz)<br> VGA NVIDIA® GTX3050TI 4GB<br> 16GB DDR5 4800MHz RAM Memory<br> 512GB SSD<br> Integrated Webcam<br> Wireless: 802.11a/b/g/n/ac<br> Bluetooth 4.1<br> Backlit Keyboard<br> Interfaces: 2 x USB 3.0<br> 1 x USB 3.0 Type C<br> 1 x USB 2.0<br> 1 x HDMI<br> 1 x audio<br> 1 x Microphone<br> Battery: 3-cell lithium ion<br> 15.6" (1920x1080) Full HD IPS<br> P/N: 82SB00C8RM </div>,54983_0-1000x1000.jpg,LENOVO-GAMING-3-15ARH7-(Black), 720,SE_54983,SE_54983,37,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,DELL,DELL Latitude 5420,,SE_53586,57819.0,0,1,,7,0,1,0,,,DELL Latitude 5420  Процесор Intel® Core™ i5-1135G7 (8MB / 4.4GHz)  Графичка карта Integrated Intel Iris Xe Graphics   Рам Меморија 16GB DDR4 3200MHz  Диск 512GB SSD M.2 2280 NVME  720P HD CAMERA  4CELL 38WH Battery  14" Full HD (1920x1080) IPS  P/N: SAID3423P,,<div class="tab-content" id="tab-description" itemprop="description">DELL Latitude 5420<br> - Процесор Intel® Core™ i5-1135G7 (8MB / 4.4GHz)<br> Графичка карта Integrated Intel Iris Xe Graphics <br> Рам Меморија 16GB DDR4 3200MHz<br> Диск 512GB SSD M.2 2280 NVME<br> 720P HD CAMERA<br> 4CELL 38WH Battery<br> 14" Full HD (1920x1080) IPS<br> P/N: SAID3423P </div>,53586_0-1000x1000.jpg,DELL-Latitude-5420,1080,SE_53586,SE_53586,18,kategorijaID,Laptopi
Лаптопи нетбуци преносни компјутери и опрема/Лаптоп компјутери,Acer,ACER Nitro 5 AN515-45-R2VV -Процесор RYZEN 5 5600H (12M Cache,,SE_53632,58799.0,0,1,,1,0,1,0,,,ACER Nitro 5 AN515-45-R2VV -Процесор RYZEN 5 5600H (12M Cache  up to 4.2GHz)  Графичка NVIDIA® GeForce® RTX3060 6GB DDR6  РАМ 16GB DDR4  ДИСК 512GB PCIe NVMe SSD   4xUSB  Card Reader  Camera  HDMI  Ethernet  BT  15.6" FHD (1920 x 1080) resolution  NH.QBCEX.005,,<div class="tab-content" id="tab-description" itemprop="description">ACER Nitro 5 AN515-45-R2VV -Процесор RYZEN 5 5600H (12M Cache<br> up to 4.2GHz)<br> Графичка NVIDIA® GeForce® RTX3060 6GB DDR6<br> РАМ 16GB DDR4<br> ДИСК 512GB PCIe NVMe SSD <br> 4xUSB<br> Card Reader<br> Camera<br> HDMI<br> Ethernet<br> BT<br> 15.6" FHD (1920 x 1080) resolution<br> NH.QBCEX.005 </div>,53632_0-1000x1000.jpg,ACER-Nitro-5-AN515-45-R2VV--Процесор-RYZEN-5-5600H-(12M-Cache, 720,SE_53632,SE_53632,2,kategorijaID,Laptopi
